TITLE,URL,CONTENT
Article 224-9,/codes/article_lc/LEGIARTI000038313159,"I. - Les personnes physiques coupables des infractions prévues au présent chapitre encourent les peines complémentaires suivantes :
1° L'interdiction, suivant les modalités prévues par l'article 131-26, des droits civiques, civils et de famille ;
2° L'interdiction, suivant les modalités prévues par l'article 131-27, soit d'exercer une fonction publique ou d'exercer l'activité professionnelle ou sociale dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise, soit, pour les crimes prévus par le premier alinéa de l'article 224-1, l'article 224-2, le premier alinéa des articles 224-3 et 224-4 et les articles 224-5, 224-5-2, 224-6 et 224-7, d'exercer une profession commerciale ou industrielle, de diriger, d'administrer, de gérer ou de contrôler à un titre quelconque, directement ou indirectement, pour son propre compte ou pour le compte d'autrui, une entreprise commerciale ou industrielle ou une société commerciale. Ces interdictions d'exercice peuvent être prononcées cumulativement.
II. - En cas de condamnation pour les infractions prévues au présent chapitre, le prononcé de la peine complémentaire d'interdiction de détenir ou de porter, pour une durée de dix ans au plus, une arme soumise à autorisation est obligatoire.
Toutefois, la juridiction peut, par une décision spécialement motivée lorsque la condamnation est prononcée par une juridiction correctionnelle, décider de ne pas prononcer cette peine, en considération des circonstances de l'infraction et de la personnalité de son auteur."
Article 224-10,/codes/article_lc/LEGIARTI000027811049,Les personnes physiques coupables des crimes prévus par les sections 1 et 1 bis du présent chapitre encourent également le suivi socio-judiciaire selon les modalités prévues par les articles 131-36-1 à 131-36-13.
Article 224-11,/codes/article_lc/LEGIARTI000037391592,"L'interdiction du territoire français peut être prononcée dans les conditions prévues à l'article 131-30, soit à titre définitif, soit pour une durée maximale de dix ans, à l'encontre de tout étranger coupable de l'une des infractions prévues au présent chapitre."
Article 225-1,/codes/article_lc/LEGIARTI000045391831,"Constitue une discrimination toute distinction opérée entre les personnes physiques sur le fondement de leur origine, de leur sexe, de leur situation de famille, de leur grossesse, de leur apparence physique, de la particulière vulnérabilité résultant de leur situation économique, apparente ou connue de son auteur, de leur patronyme, de leur lieu de résidence, de leur état de santé, de leur perte d'autonomie, de leur handicap, de leurs caractéristiques génétiques, de leurs mœurs, de leur orientation sexuelle, de leur identité de genre, de leur âge, de leurs opinions politiques, de leurs activités syndicales, de leur qualité de lanceur d'alerte, de facilitateur ou de personne en lien avec un lanceur d'alerte au sens, respectivement, du I de l'article 6 et des 1° et 2° de l'article 6-1 de la loi n° 2016-1691 du 9 décembre 2016 relative à la transparence, à la lutte contre la corruption et à la modernisation de la vie économique, de leur capacité à s'exprimer dans une langue autre que le français, de leur appartenance ou de leur non-appartenance, vraie ou supposée, à une ethnie, une Nation, une prétendue race ou une religion déterminée.
Constitue également une discrimination toute distinction opérée entre les personnes morales sur le fondement de l'origine, du sexe, de la situation de famille, de la grossesse, de l'apparence physique, de la particulière vulnérabilité résultant de la situation économique, apparente ou connue de son auteur, du patronyme, du lieu de résidence, de l'état de santé, de la perte d'autonomie, du handicap, des caractéristiques génétiques, des mœurs, de l'orientation sexuelle, de l'identité de genre, de l'âge, des opinions politiques, des activités syndicales, de la qualité de lanceur d'alerte, de facilitateur ou de personne en lien avec un lanceur d'alerte, au sens, respectivement, du I de l'article 6 et des 1° et 2° de l'article 6-1 de la loi n° 2016-1691 du 9 décembre 2016 précitée, de la capacité à s'exprimer dans une langue autre que le français, de l'appartenance ou de la non-appartenance, vraie ou supposée, à une ethnie, une Nation, une prétendue race ou une religion déterminée des membres ou de certains membres de ces personnes morales."
Article 225-1-1,/codes/article_lc/LEGIARTI000026264881,
Article 225-1-2,/codes/article_lc/LEGIARTI000033955295,Constitue une discrimination toute distinction opérée entre les personnes parce qu'elles ont subi ou refusé de subir des faits de bizutage définis à l'article 225-16-1 ou témoigné de tels faits.
Article 225-2,/codes/article_lc/LEGIARTI000033975382,"La discrimination définie aux articles 225-1 à 225-1-2, commise à l'égard d'une personne physique ou morale, est punie de trois ans d'emprisonnement et de 45 000 euros d'amende lorsqu'elle consiste :
1° A refuser la fourniture d'un bien ou d'un service ;
2° A entraver l'exercice normal d'une activité économique quelconque ;
3° A refuser d'embaucher, à sanctionner ou à licencier une personne ;
4° A subordonner la fourniture d'un bien ou d'un service à une condition fondée sur l'un des éléments visés à l'article 225-1 ou prévue aux articles 225-1-1 ou 225-1-2 ;
5° A subordonner une offre d'emploi, une demande de stage ou une période de formation en entreprise à une condition fondée sur l'un des éléments visés à l'article 225-1 ou prévue aux articles 225-1-1 ou 225-1-2 ;
6° A refuser d'accepter une personne à l'un des stages visés par le 2° de l'article L. 412-8 du code de la sécurité sociale.
Lorsque le refus discriminatoire prévu au 1° est commis dans un lieu accueillant du public ou aux fins d'en interdire l'accès, les peines sont portées à cinq ans d'emprisonnement et à 75 000 euros d'amende."
Article 225-3,/codes/article_lc/LEGIARTI000043895868,"Les dispositions de l'article précédent ne sont pas applicables :
1° Aux discriminations fondées sur l'état de santé, lorsqu'elles consistent en des opérations ayant pour objet la prévention et la couverture du risque décès, des risques portant atteinte à l'intégrité physique de la personne ou des risques d'incapacité de travail ou d'invalidité. Toutefois, ces discriminations sont punies des peines prévues à l'article précédent lorsqu'elles se fondent sur la prise en compte de tests génétiques prédictifs ayant pour objet une maladie qui n'est pas encore déclarée ou une prédisposition génétique à une maladie ou qu'elles se fondent sur la prise en compte des conséquences sur l'état de santé d'un prélèvement d'organe tel que défini à l'article L. 1231-1 du code de la santé publique  ou de données issues de techniques d'imagerie cérébrale ;
2° Aux discriminations fondées sur l'état de santé ou le handicap, lorsqu'elles consistent en un refus d'embauche ou un licenciement fondé sur l'inaptitude médicalement constatée soit dans le cadre du titre IV du livre II du code du travail, soit dans le cadre des lois portant dispositions statutaires relatives à la fonction publique ;
3° Aux discriminations fondées, en matière d'embauche, sur un motif mentionné à l'article 225-1 du présent code, lorsqu'un tel motif constitue une exigence professionnelle essentielle et déterminante et pour autant que l'objectif soit légitime et l'exigence proportionnée ;
4° Aux discriminations fondées, en matière d'accès aux biens et services, sur le sexe lorsque cette discrimination est justifiée par la protection des victimes de violences à caractère sexuel, des considérations liées au respect de la vie privée et de la décence, la promotion de l'égalité des sexes ou des intérêts des hommes ou des femmes, la liberté d'association ou l'organisation d'activités sportives ;
5° Aux refus d'embauche fondés sur la nationalité lorsqu'ils résultent de l'application des dispositions statutaires relatives à la fonction publique ;
6° Aux discriminations liées au lieu de résidence lorsque la personne chargée de la fourniture d'un bien ou service se trouve en situation de danger manifeste.
Les mesures prises en faveur des personnes résidant dans certaines zones géographiques et visant à favoriser l'égalité de traitement ne constituent pas une discrimination."
Article 225-3-1,/codes/article_lc/LEGIARTI000006417838,"Les délits prévus par la présente section sont constitués même s'ils sont commis à l'encontre d'une ou plusieurs personnes ayant sollicité l'un des biens, actes, services ou contrats mentionnés à l'article 225-2 dans le but de démontrer l'existence du comportement discriminatoire, dès lors que la preuve de ce comportement est établie."
Article 225-4,/codes/article_lc/LEGIARTI000020630926,"Les personnes morales déclarées responsables pénalement, dans les conditions prévues par l'article 121-2, des infractions définies à l'article 225-2 encourent, outre l'amende suivant les modalités prévues par l'article 131-38, les peines prévues par les 2° à 5°, 8° et 9° de l'article 131-39.
L'interdiction mentionnée au 2° de l'article 131-39 porte sur l'activité dans l'exercice ou à l'occasion de l'exercice de laquelle l'infraction a été commise."
Article 225-4-1,/codes/article_lc/LEGIARTI000027811040,"I. - La traite des êtres humains est le fait de recruter une personne, de la transporter, de la transférer, de l'héberger ou de l'accueillir à des fins d'exploitation dans l'une des circonstances suivantes :
1° Soit avec l'emploi de menace, de contrainte, de violence ou de manœuvre dolosive visant la victime, sa famille ou une personne en relation habituelle avec la victime ;
2° Soit par un ascendant légitime, naturel ou adoptif de cette personne ou par une personne qui a autorité sur elle ou abuse de l'autorité que lui confèrent ses fonctions ;
3° Soit par abus d'une situation de vulnérabilité due à son âge, à une maladie, à une infirmité, à une déficience physique ou psychique ou à un état de grossesse, apparente ou connue de son auteur ;
4° Soit en échange ou par l'octroi d'une rémunération ou de tout autre avantage ou d'une promesse de rémunération ou d'avantage.
L'exploitation mentionnée au premier alinéa du présent I est le fait de mettre la victime à sa disposition ou à la disposition d'un tiers, même non identifié, afin soit de permettre la commission contre la victime des infractions de proxénétisme, d'agression ou d'atteintes sexuelles, de réduction en esclavage, de soumission à du travail ou à des services forcés, de réduction en servitude, de prélèvement de l'un de ses organes, d'exploitation de la mendicité, de conditions de travail ou d'hébergement contraires à sa dignité, soit de contraindre la victime à commettre tout crime ou délit.
La traite des êtres humains est punie de sept ans d'emprisonnement et de 150 000 € d'amende.
II. - La traite des êtres humains à l'égard d'un mineur est constituée même si elle n'est commise dans aucune des circonstances prévues aux 1° à 4° du I.
Elle est punie de dix ans d'emprisonnement et de 1 500 000 € d'amende."
